C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/70_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/71_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/72_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/73_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/74_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/75_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/76_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/77_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/78_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/79_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/80_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/81_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/82_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/83_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/84_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/85_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/87_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/88_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/89_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/90_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/91_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/92_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/93_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/94_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/97_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/98_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/99_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/100_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/101_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/103_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/104_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/105_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/106_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/107_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/108_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/109_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/110_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/111_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/112_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/114_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/115_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/116_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/117_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/118_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/119_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/120_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/121_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/122_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/123_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/124_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/125_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/126_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/127_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/128_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/129_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/130_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/131_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/134_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/135_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/138_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/139_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/140_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/141_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/142_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/143_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/144_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/145_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/146_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/147_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/148_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/149_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/150_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/151_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/152_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/154_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/155_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/156_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/157_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/158_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/159_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/160_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/161_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/162_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/163_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/164_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/165_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/167_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/168_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/170_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/171_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/172_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/173_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/174_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/175_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/176_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/177_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/178_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/179_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/180_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/181_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/182_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/183_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/185_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/186_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/187_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/188_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/189_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/190_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/191_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/192_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/193_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/194_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/195_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/196_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/197_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/198_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/199_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/200_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/201_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/204_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/205_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/206_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/207_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/208_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/209_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/210_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/211_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/213_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/214_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/215_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/216_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/217_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/218_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/219_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/221_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/222_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/223_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/224_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/225_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/226_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/227_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/228_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/229_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/230_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/231_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/233_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/234_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/235_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/236_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/237_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/238_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/239_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/240_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/241_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/242_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/243_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/244_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/245_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/246_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/247_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/248_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/249_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/250_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/251_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/252_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/253_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/254_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/255_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/256_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/257_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/259_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/260_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/261_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/263_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/264_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/265_0plnData.txt,FALSE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/266_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/267_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/268_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/269_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/270_0plnData.txt,TRUE,,
C:\Users\Hyun\IdeaProjects\StarPlateS/SoS_Extension/logs_full/271_0plnData.txt,FALSE,,
